,ID,Product,Region,Profession,Age,First Rate Paid,Contract sum,Closing Date,Age Group
7288,7289,Life,150,Employee,57,FALSE,20000,01-11-1993,AG-6
7289,7290,Car,130,Farmer,58,TRUE,20000,01-11-1993,AG-6
7290,7291,Household,150,Farmer,58,FALSE,20000,01-11-1993,AG-6
7291,7292,Household,160,Farmer,58,FALSE,20000,01-11-1993,AG-6
7292,7293,Health,150,Student,58,FALSE,20000,01-11-1993,AG-6
7293,7294,Health,150,Employee,58,TRUE,20000,01-11-1993,AG-6
7294,7295,Life,150,Pupil,58,FALSE,20000,01-11-1993,AG-6
7295,7296,Life,999,Employee,58,FALSE,20000,01-11-1993,AG-6
7296,7297,Life,999,Employee,58,FALSE,20000,01-11-1993,AG-6
7297,7298,Health,160,Student,59,FALSE,20000,01-11-1993,AG-6
7298,7299,Life,150,Farmer,59,FALSE,20000,01-11-1993,AG-6
7299,7300,Life,150,Civil servant,59,FALSE,20000,01-11-1993,AG-6
7300,7301,Household,150,Employee,59,FALSE,20000,01-11-1993,AG-6
7301,7302,Life,150,Civil servant,59,FALSE,20000,01-11-1993,AG-6
7302,7303,Life,150,Civil servant,60,TRUE,20000,01-11-1993,AG-7
7303,7304,Car,150,Farmer,60,FALSE,20000,01-11-1993,AG-7
7304,7305,Life,160,Civil servant,60,FALSE,20000,01-11-1993,AG-7
7305,7306,Household,150,Civil servant,60,FALSE,20000,01-11-1993,AG-7
7306,7307,Life,150,Employee,60,FALSE,20000,01-11-1993,AG-7
7307,7308,Life,150,Civil servant,61,TRUE,20000,01-11-1993,AG-7
7308,7309,Life,150,Civil servant,61,FALSE,20000,01-11-1993,AG-7
7309,7310,Health,150,Civil servant,61,TRUE,20000,01-11-1993,AG-7
7310,7311,Car,150,Civil servant,61,FALSE,20000,01-11-1993,AG-7
7311,7312,Life,150,Civil servant,62,FALSE,20000,01-11-1993,AG-7
7312,7313,Car,150,Civil servant,62,TRUE,20000,01-11-1993,AG-7
7313,7314,Life,150,Civil servant,62,FALSE,20000,01-11-1993,AG-7
7314,7315,Life,150,Student,62,FALSE,20000,01-11-1993,AG-7
7315,7316,Life,150,Civil servant,63,FALSE,20000,01-11-1993,AG-7
7316,7317,Life,150,Civil servant,64,FALSE,20000,01-11-1993,AG-7
7317,7318,Life,150,Civil servant,64,FALSE,20000,01-11-1993,AG-7
7318,7319,Life,150,Employee,64,FALSE,20000,01-11-1993,AG-7
7319,7320,Life,150,Civil servant,65,TRUE,20000,01-11-1993,AG-7
7320,7321,Life,160,Civil servant,65,FALSE,20000,01-11-1993,AG-7
7321,7322,Car,150,Civil servant,65,FALSE,20000,01-11-1993,AG-7
7322,7323,Health,150,Student,66,TRUE,20000,01-11-1993,AG-7
7323,7324,Life,150,Civil servant,66,FALSE,20000,01-11-1993,AG-7
7324,7325,Life,150,Employee,66,FALSE,20000,01-11-1993,AG-7
7325,7326,Life,150,Civil servant,67,FALSE,20000,01-11-1993,AG-7
7326,7327,Life,160,Civil servant,68,TRUE,20000,01-11-1993,AG-7
7327,7328,Household,150,Civil servant,69,FALSE,20000,01-11-1993,AG-7
7328,7329,Car,160,Student,69,FALSE,20000,01-11-1993,AG-7
7329,7330,Life,160,Civil servant,71,FALSE,20000,01-11-1993,AG-7
7330,7331,Household,150,Civil servant,72,FALSE,20000,01-11-1993,AG-7
7331,7332,Life,150,Civil servant,73,FALSE,20000,01-11-1993,AG-7
7332,7333,Life,150,Civil servant,73,FALSE,20000,01-11-1993,AG-7
7333,7334,Life,150,Civil servant,73,FALSE,20000,01-11-1993,AG-7
7334,7335,Car,150,Civil servant,74,FALSE,20000,01-11-1993,AG-7
7335,7336,Life,150,Civil servant,74,FALSE,20000,01-11-1993,AG-7
7336,7337,Health,150,Civil servant,79,TRUE,20000,01-11-1993,AG-7
7337,7338,Household,150,Farmer,3,FALSE,20000,01-12-1993,AG-1
7338,7339,Health,160,Student,5,FALSE,20000,01-12-1993,AG-1
7339,7340,Health,150,Student,17,FALSE,20000,01-12-1993,AG-2
7340,7341,Car,160,Student,20,FALSE,20000,01-12-1993,AG-2
7341,7342,Health,160,Student,20,FALSE,20000,01-12-1993,AG-2
7342,7343,Car,150,Student,20,FALSE,20000,01-12-1993,AG-2
7343,7344,Car,150,Student,20,FALSE,20000,01-12-1993,AG-2
7344,7345,Health,150,Employee,21,FALSE,20000,01-12-1993,AG-2
7345,7346,Health,150,Student,21,FALSE,20000,01-12-1993,AG-2
7346,7347,Car,150,Student,21,FALSE,20000,01-12-1993,AG-2
7347,7348,Health,150,Student,21,FALSE,20000,01-12-1993,AG-2
7348,7349,Health,150,Student,22,FALSE,20000,01-12-1993,AG-2
7349,7350,Car,160,Student,22,TRUE,20000,01-12-1993,AG-2
7350,7351,Car,150,Student,22,FALSE,20000,01-12-1993,AG-2
7351,7352,Life,160,Farmer,22,FALSE,20000,01-12-1993,AG-2
7352,7353,Health,160,Employee,23,FALSE,20000,01-12-1993,AG-2
7353,7354,Life,150,Student,23,FALSE,20000,01-12-1993,AG-2
7354,7355,Health,160,Employee,24,FALSE,20000,01-12-1993,AG-2
7355,7356,Health,160,Employee,24,FALSE,20000,01-12-1993,AG-2
7356,7357,Life,150,Student,24,FALSE,20000,01-12-1993,AG-2
7357,7358,Life,150,Student,24,TRUE,20000,01-12-1993,AG-2
7358,7359,Health,160,Student,24,FALSE,20000,01-12-1993,AG-2
7359,7360,Car,150,Employee,25,FALSE,20000,01-12-1993,AG-3
7360,7361,Life,150,Farmer,25,FALSE,20000,01-12-1993,AG-3
7361,7362,Car,150,Employee,25,TRUE,20000,01-12-1993,AG-3
7362,7363,Household,150,Employee,26,FALSE,20000,01-12-1993,AG-3
7363,7364,Health,150,Employee,26,FALSE,20000,01-12-1993,AG-3
7364,7365,Life,160,Farmer,26,FALSE,20000,01-12-1993,AG-3
7365,7366,Car,150,Employee,26,FALSE,20000,01-12-1993,AG-3
7366,7367,Health,150,Employee,26,FALSE,20000,01-12-1993,AG-3
7367,7368,Car,150,Student,26,TRUE,20000,01-12-1993,AG-3
7368,7369,Health,150,Employee,26,FALSE,20000,01-12-1993,AG-3
7369,7370,Life,150,Student,26,FALSE,20000,01-12-1993,AG-3
7370,7371,Life,150,Employee,26,FALSE,20000,01-12-1993,AG-3
7371,7372,Life,150,Employee,27,FALSE,20000,01-12-1993,AG-3
7372,7373,Household,150,Employee,27,FALSE,20000,01-12-1993,AG-3
7373,7374,Car,150,Employee,27,FALSE,20000,01-12-1993,AG-3
7374,7375,Life,150,Employee,27,TRUE,20000,01-12-1993,AG-3
7375,7376,Life,150,Student,27,FALSE,20000,01-12-1993,AG-3
7376,7377,Life,150,Pupil,27,TRUE,20000,01-12-1993,AG-3
7377,7378,Life,150,Farmer,28,FALSE,20000,01-12-1993,AG-3
7378,7379,Life,160,Employee,28,FALSE,20000,01-12-1993,AG-3
7379,7380,Life,150,Employee,28,FALSE,20000,01-12-1993,AG-3
7380,7381,Health,150,Student,28,TRUE,20000,01-12-1993,AG-3
7381,7382,Car,150,Farmer,28,FALSE,20000,01-12-1993,AG-3
7382,7383,Life,150,Farmer,28,FALSE,20000,01-12-1993,AG-3
7383,7384,Life,150,Employee,28,FALSE,20000,01-12-1993,AG-3
7384,7385,Health,150,Employee,29,FALSE,20000,01-12-1993,AG-3
7385,7386,Life,150,Farmer,29,FALSE,20000,01-12-1993,AG-3
7386,7387,Health,150,Employee,29,FALSE,20000,01-12-1993,AG-3
7387,7388,Car,150,Farmer,29,FALSE,20000,01-12-1993,AG-3
7388,7389,Life,160,Farmer,29,FALSE,20000,01-12-1993,AG-3
7389,7390,Life,150,Employee,29,FALSE,20000,01-12-1993,AG-3
7390,7391,Health,150,Worker,29,FALSE,20000,01-12-1993,AG-3
7391,7392,Life,150,Executive emplyee,29,TRUE,20000,01-12-1993,AG-3
7392,7393,Life,150,Farmer,29,TRUE,20000,01-12-1993,AG-3
7393,7394,Car,150,Civil servant,30,FALSE,20000,01-12-1993,AG-4
7394,7395,Household,160,Farmer,30,TRUE,20000,01-12-1993,AG-4
7395,7396,Car,150,Civil servant,30,FALSE,20000,01-12-1993,AG-4
7396,7397,Car,150,Farmer,30,TRUE,20000,01-12-1993,AG-4
7397,7398,Health,150,Employee,30,TRUE,20000,01-12-1993,AG-4
7398,7399,Car,150,Student,30,FALSE,20000,01-12-1993,AG-4
7399,7400,Life,160,Farmer,30,FALSE,20000,01-12-1993,AG-4
7400,7401,Car,150,Employee,30,FALSE,20000,01-12-1993,AG-4
7401,7402,Health,150,Employee,30,FALSE,20000,01-12-1993,AG-4
7402,7403,Life,160,Student,30,FALSE,20000,01-12-1993,AG-4
7403,7404,Life,150,Farmer,30,FALSE,20000,01-12-1993,AG-4
7404,7405,Car,150,Employee,31,FALSE,20000,01-12-1993,AG-4
7405,7406,Life,150,Employee,31,FALSE,20000,01-12-1993,AG-4
7406,7407,Life,160,Farmer,32,FALSE,20000,01-12-1993,AG-4
7407,7408,Life,150,Employee,32,FALSE,20000,01-12-1993,AG-4
7408,7409,Life,150,Employee,32,FALSE,20000,01-12-1993,AG-4
7409,7410,Life,160,Farmer,32,TRUE,20000,01-12-1993,AG-4
7410,7411,Life,150,Employee,32,FALSE,20000,01-12-1993,AG-4
7411,7412,Life,160,Student,33,FALSE,20000,01-12-1993,AG-4
7412,7413,Car,150,Farmer,33,FALSE,20000,01-12-1993,AG-4
7413,7414,Life,150,Student,33,FALSE,20000,01-12-1993,AG-4
7414,7415,Car,150,Farmer,33,FALSE,20000,01-12-1993,AG-4
7415,7416,Life,150,Executive emplyee,33,FALSE,20000,01-12-1993,AG-4
7416,7417,Household,150,Employee,33,TRUE,20000,01-12-1993,AG-4
7417,7418,Life,150,Farmer,34,FALSE,20000,01-12-1993,AG-4
7418,7419,Car,150,Employee,34,TRUE,20000,01-12-1993,AG-4
7419,7420,Life,150,Employee,34,FALSE,20000,01-12-1993,AG-4
7420,7421,Life,160,Farmer,34,FALSE,20000,01-12-1993,AG-4
7421,7422,Life,160,Employee,34,FALSE,20000,01-12-1993,AG-4
7422,7423,Car,150,Employee,35,FALSE,20000,01-12-1993,AG-4
7423,7424,Car,150,Student,35,FALSE,20000,01-12-1993,AG-4
7424,7425,Car,150,Farmer,35,TRUE,20000,01-12-1993,AG-4
7425,7426,Life,150,Farmer,35,FALSE,20000,01-12-1993,AG-4
7426,7427,Car,150,Farmer,35,FALSE,20000,01-12-1993,AG-4
7427,7428,Life,150,Executive emplyee,35,FALSE,20000,01-12-1993,AG-4
7428,7429,Car,150,Farmer,36,FALSE,20000,01-12-1993,AG-4
7429,7430,Car,160,Executive emplyee,36,FALSE,20000,01-12-1993,AG-4
7430,7431,Health,150,Employee,36,FALSE,20000,01-12-1993,AG-4
7431,7432,Car,160,Farmer,36,TRUE,20000,01-12-1993,AG-4
7432,7433,Car,150,Farmer,36,TRUE,20000,01-12-1993,AG-4
7433,7434,Car,150,Student,36,FALSE,20000,01-12-1993,AG-4
7434,7435,Life,150,Employee,36,TRUE,20000,01-12-1993,AG-4
7435,7436,Life,150,Employee,36,FALSE,20000,01-12-1993,AG-4
7436,7437,Life,160,Farmer,37,FALSE,20000,01-12-1993,AG-4
7437,7438,Life,150,Farmer,37,FALSE,20000,01-12-1993,AG-4
7438,7439,Life,150,Farmer,37,FALSE,20000,01-12-1993,AG-4
7439,7440,Car,150,Student,37,FALSE,20000,01-12-1993,AG-4
7440,7441,Car,150,Farmer,37,TRUE,20000,01-12-1993,AG-4
7441,7442,Life,150,Student,37,FALSE,20000,01-12-1993,AG-4
7442,7443,Life,150,Employee,37,TRUE,20000,01-12-1993,AG-4
7443,7444,Life,160,Farmer,37,FALSE,20000,01-12-1993,AG-4
7444,7445,Life,150,Employee,37,TRUE,20000,01-12-1993,AG-4
7445,7446,Life,160,Farmer,38,TRUE,20000,01-12-1993,AG-4
7446,7447,Life,150,Farmer,38,FALSE,20000,01-12-1993,AG-4
7447,7448,Life,150,Employee,38,FALSE,20000,01-12-1993,AG-4
7448,7449,Health,150,Employee,38,FALSE,20000,01-12-1993,AG-4
7449,7450,Life,150,Farmer,38,TRUE,20000,01-12-1993,AG-4
7450,7451,Life,150,Farmer,38,FALSE,20000,01-12-1993,AG-4
7451,7452,Life,150,Farmer,38,FALSE,20000,01-12-1993,AG-4
7452,7453,Life,160,Farmer,38,FALSE,20000,01-12-1993,AG-4
7453,7454,Life,150,Student,39,FALSE,20000,01-12-1993,AG-4
7454,7455,Car,150,Employee,39,FALSE,20000,01-12-1993,AG-4
7455,7456,Household,150,Employee,39,TRUE,20000,01-12-1993,AG-4
7456,7457,Household,150,Farmer,39,TRUE,20000,01-12-1993,AG-4
7457,7458,Household,150,Executive emplyee,39,FALSE,20000,01-12-1993,AG-4
7458,7459,Life,150,Farmer,39,FALSE,20000,01-12-1993,AG-4
7459,7460,Life,150,Employee,39,FALSE,20000,01-12-1993,AG-4
7460,7461,Life,150,Employee,39,FALSE,20000,01-12-1993,AG-4
7461,7462,Life,150,Farmer,39,FALSE,20000,01-12-1993,AG-4
7462,7463,Life,150,Farmer,39,FALSE,20000,01-12-1993,AG-4
7463,7464,Life,150,Employee,40,FALSE,20000,01-12-1993,AG-5
7464,7465,Life,160,Student,40,FALSE,20000,01-12-1993,AG-5
7465,7466,Car,150,Farmer,40,FALSE,20000,01-12-1993,AG-5
7466,7467,Life,150,Employee,40,TRUE,20000,01-12-1993,AG-5
7467,7468,Life,150,Employee,40,FALSE,20000,01-12-1993,AG-5
7468,7469,Car,150,Employee,40,FALSE,20000,01-12-1993,AG-5
7469,7470,Life,150,Employee,40,FALSE,20000,01-12-1993,AG-5
7470,7471,Life,150,Employee,40,FALSE,20000,01-12-1993,AG-5
7471,7472,Health,150,Student,40,FALSE,20000,01-12-1993,AG-5
7472,7473,Household,150,Farmer,40,TRUE,20000,01-12-1993,AG-5
7473,7474,Life,150,Farmer,40,FALSE,20000,01-12-1993,AG-5
7474,7475,Life,150,Student,40,FALSE,20000,01-12-1993,AG-5
7475,7476,Health,150,Farmer,41,FALSE,20000,01-12-1993,AG-5
7476,7477,Health,150,Farmer,41,FALSE,20000,01-12-1993,AG-5
7477,7478,Health,150,Student,41,FALSE,20000,01-12-1993,AG-5
7478,7479,Car,150,Farmer,41,TRUE,20000,01-12-1993,AG-5
7479,7480,Life,150,Employee,41,FALSE,20000,01-12-1993,AG-5
7480,7481,Life,150,Farmer,41,FALSE,20000,01-12-1993,AG-5
7481,7482,Car,160,Farmer,41,FALSE,20000,01-12-1993,AG-5
7482,7483,Life,150,Executive emplyee,41,FALSE,20000,01-12-1993,AG-5
7483,7484,Health,150,Employee,42,TRUE,20000,01-12-1993,AG-5
7484,7485,Life,150,Farmer,42,TRUE,20000,01-12-1993,AG-5
7485,7486,Health,160,Employee,42,FALSE,20000,01-12-1993,AG-5
7486,7487,Life,150,Student,42,FALSE,20000,01-12-1993,AG-5
7487,7488,Life,160,Employee,43,FALSE,20000,01-12-1993,AG-5
7488,7489,Life,160,Student,43,FALSE,20000,01-12-1993,AG-5
7489,7490,Household,150,Farmer,43,FALSE,20000,01-12-1993,AG-5
7490,7491,Life,150,Employee,43,FALSE,20000,01-12-1993,AG-5
7491,7492,Life,160,Employee,43,FALSE,20000,01-12-1993,AG-5
7492,7493,Life,150,Farmer,44,TRUE,20000,01-12-1993,AG-5
7493,7494,Life,150,Employee,44,FALSE,20000,01-12-1993,AG-5
7494,7495,Car,150,Student,44,TRUE,20000,01-12-1993,AG-5
7495,7496,Life,150,Farmer,44,TRUE,20000,01-12-1993,AG-5
7496,7497,Life,160,Employee,44,FALSE,20000,01-12-1993,AG-5
7497,7498,Health,150,Employee,44,FALSE,20000,01-12-1993,AG-5
7498,7499,Life,150,Farmer,44,FALSE,20000,01-12-1993,AG-5
7499,7500,Life,130,Farmer,44,FALSE,20000,01-12-1993,AG-5
7500,7501,Car,150,Employee,44,FALSE,20000,01-12-1993,AG-5
7501,7502,Car,150,Farmer,45,FALSE,20000,01-12-1993,AG-5
7502,7503,Car,150,Employee,45,FALSE,20000,01-12-1993,AG-5
7503,7504,Health,160,Farmer,45,FALSE,20000,01-12-1993,AG-5
7504,7505,Life,150,Employee,45,FALSE,20000,01-12-1993,AG-5
7505,7506,Life,160,Employee,45,FALSE,20000,01-12-1993,AG-5
7506,7507,Life,160,Employee,45,FALSE,20000,01-12-1993,AG-5
7507,7508,Life,150,Farmer,45,TRUE,20000,01-12-1993,AG-5
7508,7509,Life,150,Employee,45,FALSE,20000,01-12-1993,AG-5
7509,7510,Health,150,Farmer,45,FALSE,20000,01-12-1993,AG-5
7510,7511,Car,160,Student,46,FALSE,20000,01-12-1993,AG-5
7511,7512,Life,150,Employee,46,TRUE,20000,01-12-1993,AG-5
7512,7513,Car,150,Farmer,46,FALSE,20000,01-12-1993,AG-5
7513,7514,Life,120,Employee,46,TRUE,20000,01-12-1993,AG-5
7514,7515,Health,150,Worker,46,FALSE,20000,01-12-1993,AG-5
7515,7516,Life,150,Farmer,47,FALSE,20000,01-12-1993,AG-5
7516,7517,Life,150,Employee,47,FALSE,20000,01-12-1993,AG-5
7517,7518,Life,150,Farmer,47,TRUE,20000,01-12-1993,AG-5
7518,7519,Car,160,Farmer,47,FALSE,20000,01-12-1993,AG-5
7519,7520,Life,150,Student,47,FALSE,20000,01-12-1993,AG-5
7520,7521,Life,150,Student,47,TRUE,20000,01-12-1993,AG-5
7521,7522,Life,150,Executive emplyee,47,TRUE,20000,01-12-1993,AG-5
7522,7523,Life,160,Employee,47,FALSE,20000,01-12-1993,AG-5
7523,7524,Life,160,Employee,47,FALSE,20000,01-12-1993,AG-5
7524,7525,Car,160,Farmer,47,FALSE,20000,01-12-1993,AG-5
7525,7526,Life,150,Farmer,48,FALSE,20000,01-12-1993,AG-5
7526,7527,Life,150,Employee,48,FALSE,20000,01-12-1993,AG-5
7527,7528,Car,150,Employee,48,FALSE,20000,01-12-1993,AG-5
7528,7529,Life,160,Civil servant,48,FALSE,20000,01-12-1993,AG-5
7529,7530,Life,150,Employee,48,TRUE,20000,01-12-1993,AG-5
7530,7531,Car,150,Farmer,48,FALSE,20000,01-12-1993,AG-5
7531,7532,Health,130,Farmer,49,FALSE,20000,01-12-1993,AG-5
7532,7533,Life,150,Farmer,49,FALSE,20000,01-12-1993,AG-5
7533,7534,Life,150,Farmer,49,FALSE,20000,01-12-1993,AG-5
7534,7535,Life,150,Farmer,49,FALSE,20000,01-12-1993,AG-5
7535,7536,Car,999,Employee,49,TRUE,20000,01-12-1993,AG-5
7536,7537,Life,150,Executive emplyee,50,TRUE,20000,01-12-1993,AG-6
7537,7538,Life,150,Student,50,FALSE,20000,01-12-1993,AG-6
7538,7539,Life,150,Student,50,FALSE,20000,01-12-1993,AG-6
7539,7540,Life,150,Executive emplyee,51,FALSE,20000,01-12-1993,AG-6
7540,7541,Health,150,Farmer,51,FALSE,20000,01-12-1993,AG-6
7541,7542,Car,150,Employee,51,TRUE,20000,01-12-1993,AG-6
7542,7543,Life,150,Self-employed,52,FALSE,20000,01-12-1993,AG-6
7543,7544,Car,150,Student,52,FALSE,20000,01-12-1993,AG-6
7544,7545,Car,150,Employee,52,FALSE,20000,01-12-1993,AG-6
7545,7546,Car,150,Student,52,TRUE,20000,01-12-1993,AG-6
7546,7547,Household,150,Employee,52,FALSE,20000,01-12-1993,AG-6
7547,7548,Life,160,Farmer,53,FALSE,20000,01-12-1993,AG-6
7548,7549,Health,160,Executive emplyee,53,FALSE,20000,01-12-1993,AG-6
7549,7550,Car,150,Employee,53,FALSE,20000,01-12-1993,AG-6
7550,7551,Health,999,Employee,53,FALSE,20000,01-12-1993,AG-6
7551,7552,Health,150,Employee,53,FALSE,20000,01-12-1993,AG-6
7552,7553,Car,150,Employee,53,FALSE,20000,01-12-1993,AG-6
7553,7554,Life,150,Student,53,TRUE,20000,01-12-1993,AG-6
7554,7555,Health,150,Farmer,54,FALSE,20000,01-12-1993,AG-6
7555,7556,Car,150,Employee,54,TRUE,20000,01-12-1993,AG-6
7556,7557,Household,150,Employee,54,FALSE,20000,01-12-1993,AG-6
7557,7558,Life,160,Employee,54,FALSE,20000,01-12-1993,AG-6
7558,7559,Life,160,Employee,54,FALSE,20000,01-12-1993,AG-6
7559,7560,Car,160,Employee,54,TRUE,20000,01-12-1993,AG-6
7560,7561,Car,150,Student,54,TRUE,20000,01-12-1993,AG-6
7561,7562,Life,150,Student,55,FALSE,20000,01-12-1993,AG-6
7562,7563,Life,150,Employee,55,FALSE,20000,01-12-1993,AG-6
7563,7564,Life,150,Farmer,55,TRUE,20000,01-12-1993,AG-6
7564,7565,Life,150,Executive emplyee,55,FALSE,20000,01-12-1993,AG-6
7565,7566,Life,160,Executive emplyee,55,FALSE,20000,01-12-1993,AG-6
7566,7567,Life,160,Executive emplyee,55,FALSE,20000,01-12-1993,AG-6
7567,7568,Car,150,Student,56,FALSE,20000,01-12-1993,AG-6
7568,7569,Car,150,Farmer,56,FALSE,20000,01-12-1993,AG-6
7569,7570,Life,160,Student,56,TRUE,20000,01-12-1993,AG-6
7570,7571,Life,150,Employee,56,TRUE,20000,01-12-1993,AG-6
7571,7572,Life,160,Executive emplyee,56,TRUE,20000,01-12-1993,AG-6
7572,7573,Life,150,Employee,56,FALSE,20000,01-12-1993,AG-6
7573,7574,Car,150,Student,56,FALSE,20000,01-12-1993,AG-6
7574,7575,Life,150,Pupil,56,FALSE,20000,01-12-1993,AG-6
7575,7576,Life,150,Employee,56,FALSE,20000,01-12-1993,AG-6
7576,7577,Car,150,Employee,57,FALSE,20000,01-12-1993,AG-6
7577,7578,Car,150,Employee,57,FALSE,20000,01-12-1993,AG-6
7578,7579,Health,150,Student,57,TRUE,20000,01-12-1993,AG-6
7579,7580,Household,150,Employee,57,FALSE,20000,01-12-1993,AG-6
7580,7581,Life,150,Farmer,57,TRUE,20000,01-12-1993,AG-6
7581,7582,Life,150,Employee,57,FALSE,20000,01-12-1993,AG-6
7582,7583,Life,150,Employee,57,FALSE,20000,01-12-1993,AG-6
7583,7584,Car,150,Employee,57,TRUE,20000,01-12-1993,AG-6
7584,7585,Car,150,Civil servant,57,FALSE,20000,01-12-1993,AG-6
7585,7586,Car,160,Farmer,57,FALSE,20000,01-12-1993,AG-6
7586,7587,Life,150,Farmer,57,FALSE,20000,01-12-1993,AG-6
7587,7588,Life,150,Self-employed,57,FALSE,20000,01-12-1993,AG-6
7588,7589,Life,150,Student,58,FALSE,20000,01-12-1993,AG-6
7589,7590,Household,150,Employee,58,FALSE,20000,01-12-1993,AG-6
7590,7591,Life,150,Farmer,58,TRUE,20000,01-12-1993,AG-6
7591,7592,Car,150,Employee,58,FALSE,20000,01-12-1993,AG-6
7592,7593,Car,150,Student,58,FALSE,20000,01-12-1993,AG-6
7593,7594,Life,150,Employee,58,FALSE,20000,01-12-1993,AG-6
7594,7595,Car,150,Employee,58,FALSE,20000,01-12-1993,AG-6
7595,7596,Life,150,Employee,58,FALSE,20000,01-12-1993,AG-6
7596,7597,Life,150,Employee,58,FALSE,20000,01-12-1993,AG-6
7597,7598,Household,150,Student,58,TRUE,20000,01-12-1993,AG-6
7598,7599,Health,150,Student,58,FALSE,20000,01-12-1993,AG-6
7599,7600,Life,150,Executive emplyee,58,TRUE,20000,01-12-1993,AG-6
7600,7601,Household,150,Farmer,58,FALSE,20000,01-12-1993,AG-6
7601,7602,Health,150,Farmer,58,FALSE,20000,01-12-1993,AG-6
7602,7603,Life,150,Farmer,58,FALSE,20000,01-12-1993,AG-6
7603,7604,Household,150,Employee,58,FALSE,20000,01-12-1993,AG-6
7604,7605,Car,150,Student,58,TRUE,20000,01-12-1993,AG-6
7605,7606,Life,160,Civil servant,59,TRUE,20000,01-12-1993,AG-6
7606,7607,Life,150,Civil servant,59,TRUE,20000,01-12-1993,AG-6
7607,7608,Car,150,Farmer,59,FALSE,20000,01-12-1993,AG-6
7608,7609,Car,150,Employee,59,FALSE,20000,01-12-1993,AG-6
7609,7610,Life,160,Civil servant,60,FALSE,20000,01-12-1993,AG-7
7610,7611,Life,150,Civil servant,60,FALSE,20000,01-12-1993,AG-7
7611,7612,Household,150,Employee,61,TRUE,20000,01-12-1993,AG-7
7612,7613,Life,150,Civil servant,61,TRUE,20000,01-12-1993,AG-7
7613,7614,Car,160,Farmer,61,FALSE,20000,01-12-1993,AG-7
7614,7615,Household,160,Civil servant,61,TRUE,20000,01-12-1993,AG-7
7615,7616,Life,150,Civil servant,61,TRUE,20000,01-12-1993,AG-7
7616,7617,Car,150,Civil servant,61,FALSE,20000,01-12-1993,AG-7
7617,7618,Life,150,Civil servant,61,FALSE,20000,01-12-1993,AG-7
7618,7619,Life,150,Employee,62,FALSE,20000,01-12-1993,AG-7
7619,7620,Household,160,Student,62,FALSE,20000,01-12-1993,AG-7
7620,7621,Life,999,Civil servant,62,FALSE,20000,01-12-1993,AG-7
7621,7622,Health,150,Civil servant,62,FALSE,20000,01-12-1993,AG-7
7622,7623,Household,150,Civil servant,63,FALSE,20000,01-12-1993,AG-7
7623,7624,Life,150,Civil servant,63,FALSE,20000,01-12-1993,AG-7
7624,7625,Car,150,Civil servant,63,TRUE,20000,01-12-1993,AG-7
7625,7626,Life,150,Civil servant,63,FALSE,20000,01-12-1993,AG-7
7626,7627,Household,150,Employee,63,FALSE,20000,01-12-1993,AG-7
7627,7628,Life,150,Employee,63,FALSE,20000,01-12-1993,AG-7
7628,7629,Household,150,Employee,63,TRUE,20000,01-12-1993,AG-7
7629,7630,Household,150,Civil servant,64,TRUE,20000,01-12-1993,AG-7
7630,7631,Car,130,Civil servant,64,FALSE,20000,01-12-1993,AG-7
7631,7632,Life,150,Civil servant,64,FALSE,20000,01-12-1993,AG-7
7632,7633,Health,150,Civil servant,64,FALSE,20000,01-12-1993,AG-7
7633,7634,Life,160,Civil servant,64,FALSE,20000,01-12-1993,AG-7
7634,7635,Health,160,Student,64,FALSE,20000,01-12-1993,AG-7
7635,7636,Life,150,Student,65,FALSE,20000,01-12-1993,AG-7
7636,7637,Life,150,Civil servant,65,FALSE,20000,01-12-1993,AG-7
7637,7638,Life,160,Employee,65,FALSE,20000,01-12-1993,AG-7
7638,7639,Life,150,Civil servant,65,FALSE,20000,01-12-1993,AG-7
7639,7640,Car,150,Civil servant,65,TRUE,20000,01-12-1993,AG-7
7640,7641,Household,150,Civil servant,65,FALSE,20000,01-12-1993,AG-7
7641,7642,Life,150,Civil servant,65,FALSE,20000,01-12-1993,AG-7
7642,7643,Life,150,Civil servant,65,TRUE,20000,01-12-1993,AG-7
7643,7644,Life,150,Student,65,TRUE,20000,01-12-1993,AG-7
7644,7645,Health,150,Student,66,TRUE,20000,01-12-1993,AG-7
7645,7646,Health,150,Student,66,TRUE,20000,01-12-1993,AG-7
7646,7647,Household,150,Civil servant,66,TRUE,20000,01-12-1993,AG-7
7647,7648,Household,150,Student,66,FALSE,20000,01-12-1993,AG-7
7648,7649,Car,150,Student,66,FALSE,20000,01-12-1993,AG-7
7649,7650,Car,150,Civil servant,66,FALSE,20000,01-12-1993,AG-7
7650,7651,Life,150,Civil servant,66,TRUE,20000,01-12-1993,AG-7
7651,7652,Car,150,Civil servant,66,FALSE,20000,01-12-1993,AG-7
7652,7653,Life,150,Civil servant,67,FALSE,20000,01-12-1993,AG-7
7653,7654,Life,150,Civil servant,67,TRUE,20000,01-12-1993,AG-7
7654,7655,Life,150,Civil servant,67,FALSE,20000,01-12-1993,AG-7
7655,7656,Life,150,Civil servant,67,FALSE,20000,01-12-1993,AG-7
7656,7657,Car,150,Civil servant,67,FALSE,20000,01-12-1993,AG-7
7657,7658,Car,150,Student,67,TRUE,20000,01-12-1993,AG-7
7658,7659,Life,150,Civil servant,67,FALSE,20000,01-12-1993,AG-7
